Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category
IPG Group,5,-1,30.710504,76.754506,Office,Corporate Office
Maxx Infotech,5,-7,30.704888,76.758686,Office,Corporate Office
Vij Corporate Solutions,N/A,N/A,30.702828,76.757556,Office,Corporate Office
C G H S Wellness Centre,3.4,-173,30.704354,76.760663,Office,Co-working Space
D.M. Associates Private Limited,4.4,-34,30.711283,76.752965,Office,Co-working Space
"Law office of Ajay Pal Singh, Advocate",4.6,-9,30.700342,76.744659,Office,Law Firm
Navdeep Kalair Advocate (Punjab and Haryana High Court) Advocate in Chandigarh,4.9,-142,30.710901,76.761275,Office,Law Firm
Best Lawyer Near Me,N/A,N/A,30.70086,76.75951,Office,Law Firm
akhilesh law office,N/A,N/A,30.699868,76.750966,Office,Law Firm
"MK SAMASRAJ ASSOCIATES LAW FIRM (PROP. MANOJ KUMAR, ADVOCATE)",5,-3,30.704067,76.757458,Office,Law Firm
Bansal Arun & Co.,5,-80,30.70337,76.759029,Office,Accounting Firm
"MK SAMASRAJ ASSOCIATES LAW FIRM (PROP. MANOJ KUMAR, ADVOCATE)",5,-3,30.704067,76.757458,Office,Accounting Firm
Thakur Accounts & Gst Tax Consultant,N/A,N/A,30.699868,76.750966,Office,Accounting Firm
Speedways Advertising,4.5,-30,30.700296,76.764583,Office,Advertising Agency
Rudra Advertising Company,4.1,-15,30.704878,76.7587,Office,Advertising Agency
Rainbow Advertising Co,5,-1,N/A,N/A,Office,Advertising Agency
TreeSwift Solutions Pvt. Limited,5,-13,30.710397,76.744638,Office,Advertising Agency
Swastic Advertising,4.9,-36,30.701735,76.724775,Office,Advertising Agency
Om Mahadev Kawad Seva Dal,5,-17,30.70751,76.757543,Office,Non-Profit Organization
SEWA Punjab,N/A,N/A,30.70751,76.757543,Office,Non-Profit Organization
PEOPLE'S DEVELOPMENT CENTRE,N/A,N/A,30.707475,76.757704,Office,Non-Profit Organization
TruInsured Bima - Insurance Company in Chandigarh,5,-13,30.701772,76.760397,Office,Insurance Agency
Grewal Insurance Consultants,5,-2,30.707379,76.758411,Office,Insurance Agency
Jatesh Bhalla Insurance & Investment Services,4.9,-9,N/A,N/A,Office,Insurance Agency
Insurance in mohali,5,-2,30.697218,76.738086,Office,Insurance Agency
"BIKE INSURANCE, CAR INSURANCE",5,-6,30.697002,76.75866,Office,Insurance Agency
Ridhi Travels,4.7,-180,30.699568,76.766411,Office,Travel Agency
ShahKingTravel,5,-53,31.458244,76.960994,Office,Travel Agency
Nitu Tour & Travels,4.9,-102,30.710926,76.735095,Office,Travel Agency
Country Tours and Travels,4.8,-156,30.69484,76.770222,Office,Travel Agency
Best India Travel - Best Travel Agency/Travel Agents/Tour Operator for Chandigarh - Mohali - Shimla Manali,5,-16,30.704018,76.729639,Office,Travel Agency
APE Media - Corporate Shoots | Events | Ad Films | Music Videos | Video Production Services |,5,-242,30.706335,76.743571,Office,Media Company
Press Conference Chandigarh,5,-2,30.704067,76.757458,Office,Media Company
Euriq Technologies,4.9,-146,30.702281,76.761544,Office,Media Company
TownMediaLabs | Digital Marketing Company Chandigarh,5,-279,30.722528,76.767979,Office,Media Company
MEDIA HEIGHTS,4.8,-12,30.725959,76.725254,Office,Media Company
Verka Corporate Office,4.3,-176,30.722072,76.770565,Office,Corporate Office
NCR Corporation India Pvt Ltd,4.2,-11,30.721199,76.759455,Office,Corporate Office
Ranjit Singh & Company OFFICE,5,-6,30.726556,76.717092,Office,Corporate Office
Office,4.8,-4,30.719855,76.768765,Office,Corporate Office
Nuvoco vistas Corp. Ltd Mohali,4.5,-6,30.724225,76.712145,Office,Corporate Office
SpaceJam Coworking in Chandigarh - Shared Office Space,4.6,-447,30.722895,76.770419,Office,Co-working Space
WORKAHOLICS WORKZONE,4.9,-337,30.721879,76.767959,Office,Co-working Space
Workcave Coworking,5,-87,30.725807,76.766881,Office,Co-working Space
Daftar Ground Zero,5,-2,30.718009,76.750284,Office,Co-working Space
N S Business Hub | Office space and furnished cabin in Chandigarh,5,-2,30.723306,76.766113,Office,Co-working Space
Avish Malhotra,4.9,-186,30.719247,76.744327,Office,Law Firm
Vishal Sharma Advocate,5,-11,30.712243,76.758036,Office,Law Firm
Advocate Sukhbir Singh Hooda,5,"-1,936",30.715382,76.751911,Office,Law Firm
LegalSeva,4.9,-15,30.720769,76.74639,Office,Law Firm
NYAYA LEGAL FIRM,5,-28,30.719058,76.748704,Office,Law Firm
K Bansal & Co.- CA in Chandigarh | Chartered Accountants in chandigarh | ca in tricity | income tax | gst | CCA,5,-41,30.72468,76.76509,Office,Accounting Firm
"Rakesh Kanwar & Co. - CA In Chandigarh,GST Consultant & income Tax Consultant in Chandigarh",4.7,-59,30.709809,76.772332,Office,Accounting Firm
KAMB & Associates,4.9,-28,30.725403,76.748174,Office,Accounting Firm
"VS Garg Associates - CA in Chandigarh, Chartered Accountants in Chandigarh",4.9,-61,30.713745,76.76881,Office,Accounting Firm
The Perfect Ledgers,5,-2,30.723306,76.766113,Office,Accounting Firm
Hammer One,5,-102,30.72047,76.741265,Office,Advertising Agency
Mantrin | Digital Marketing & Advertising Agency in Chandigarh,4.6,-83,30.720932,76.769644,Office,Advertising Agency
Grid Advertising - Best Creative Advertising & Digital Marketing Agency in Chandigarh,4.8,-16,30.719539,76.768208,Office,Advertising Agency
digitalseries,4.8,-156,30.721137,76.769978,Office,Advertising Agency
Decode Advertising Pvt Ltd,4.3,-21,30.719367,76.768115,Office,Advertising Agency
Statice Health,N/A,N/A,30.72256,76.7589,Office,Non-Profit Organization
Om Mahadev Kawad Seva Dal,5,-17,30.70751,76.757543,Office,Non-Profit Organization
Capabilia,5,-3,30.73228,76.770713,Office,Non-Profit Organization
ARISE Impact,5,-2,30.725514,76.753955,Office,Non-Profit Organization
arms of Hope People Foundation,N/A,N/A,30.73228,76.770713,Office,Non-Profit Organization
Grewal Insurance Consultants,5,-2,30.707379,76.758411,Office,Insurance Agency
Bisht Insurance & Services,5,-9,30.716315,76.751734,Office,Insurance Agency
National Insurance,3.9,-95,30.721369,76.767364,Office,Insurance Agency
TruInsured Bima - Insurance Company in Chandigarh,5,-13,30.701772,76.760397,Office,Insurance Agency
HDFC Life,3.6,-248,30.718118,76.754495,Office,Insurance Agency
Destination IQ,4.7,-166,30.720155,76.757762,Office,Travel Agency
Sheetal Travels,4.5,-121,30.71435,76.757863,Office,Travel Agency
ShahKingTravel,5,-53,31.458244,76.960994,Office,Travel Agency
"Tourcation - Best Travel Agents in Chandigarh, Travel Agency in Chandigarh",5,-16,30.721696,76.770034,Office,Travel Agency
ANGEL TRAVELS,4.8,-28,30.71662,76.738986,Office,Travel Agency
Ryan Media,5,-4,30.721808,76.759796,Office,Media Company
APE Media - Corporate Shoots | Events | Ad Films | Music Videos | Video Production Services |,5,-242,30.706335,76.743571,Office,Media Company
TownMediaLabs | Digital Marketing Company Chandigarh,5,-279,30.722528,76.767979,Office,Media Company
MM Media,5,-1,30.719728,76.768744,Office,Media Company
PAL Digital Media - Political Advertising Campaigns Agency,5,-10,30.723343,76.768965,Office,Media Company
NCR Corporation India Pvt Ltd,4.2,-11,30.721199,76.759455,Office,Corporate Office
AKAI INDIA | Akai Fire TV | Akai Tower Speaker | Akai LED TV | Akai Washing Machine | Akai AC | Akai Home Theatre,4.7,-176,30.723691,76.76334,Office,Corporate Office
Rajiv Gandhi Bhawan,4.1,-14,N/A,N/A,Office,Corporate Office
Secure-Net Technologies,4.8,-283,30.724111,76.762223,Office,Corporate Office
LIC PREMIUM COLLECTION OFFICE,5,-4,30.726689,76.758314,Office,Corporate Office
Daftar Ground Zero,5,-2,30.718009,76.750284,Office,Co-working Space
Avish Malhotra,4.9,-186,30.719247,76.744327,Office,Law Firm
B&B Associates LLP,4.9,-129,30.733969,76.742069,Office,Law Firm
Sher Singh Rathore and Associates,4.6,-34,30.722338,76.750178,Office,Law Firm
LegalSeva,4.9,-15,30.720769,76.74639,Office,Law Firm
Advocate Sukhbir Singh Hooda,5,"-1,936",30.715382,76.751911,Office,Law Firm
K Bansal & Co.- CA in Chandigarh | Chartered Accountants in chandigarh | ca in tricity | income tax | gst | CCA,5,-41,30.72468,76.76509,Office,Accounting Firm
KAMB & Associates,4.9,-28,30.725403,76.748174,Office,Accounting Firm
The Perfect Ledgers,5,-2,30.723306,76.766113,Office,Accounting Firm
CA Vipan Mittal,5,-1,30.728405,76.758565,Office,Accounting Firm
Madan Kumar & Associates,4,-9,30.725979,76.764671,Office,Accounting Firm
Hammer One,5,-102,30.72047,76.741265,Office,Advertising Agency
Kyross Media Services,5,-33,30.725967,76.76468,Office,Advertising Agency
adlib advertising & marketing consultants,4.9,-22,30.727146,76.756675,Office,Advertising Agency
Monga Advertising,4.7,-14,30.723714,76.763516,Office,Advertising Agency
Mantrin | Digital Marketing & Advertising Agency in Chandigarh,4.6,-83,30.720932,76.769644,Office,Advertising Agency
Statice Health,N/A,N/A,30.72256,76.7589,Office,Non-Profit Organization
W.A.Y YOUTH FOUNDATION N.G.O,4.8,-127,30.73233,76.734209,Office,Non-Profit Organization
Empowering Hands Foundation,4.9,-27,30.729445,76.714663,Office,Non-Profit Organization
ARISE Impact,5,-2,30.725514,76.753955,Office,Non-Profit Organization
AASHRAY NGO,4.9,-417,30.736355,76.741581,Office,Non-Profit Organization
Bisht Insurance & Services,5,-9,30.716315,76.751734,Office,Insurance Agency
NADIA INSURANCE SERVICE,4.7,-28,30.730783,76.727361,Office,Insurance Agency
National Insurance,3.9,-95,30.721369,76.767364,Office,Insurance Agency
UNITED INDIA INSURANCE CO. LTD,2.8,-4,30.726162,76.759622,Office,Insurance Agency
"RenewBuy | Get Best Quotes for Health, Motor & Life Insurance in Chandigarh",4.5,-12,30.721981,76.768954,Office,Insurance Agency
Worldwide Vacations,4.4,-172,30.728697,76.758337,Office,Travel Agency
Sheetal Travels,4.5,-121,30.71435,76.757863,Office,Travel Agency
"Tourcation - Best Travel Agents in Chandigarh, Travel Agency in Chandigarh",5,-16,30.721696,76.770034,Office,Travel Agency
ANGEL TRAVELS,4.8,-28,30.71662,76.738986,Office,Travel Agency
Abhishek Travels,5,-27,30.715378,76.738144,Office,Travel Agency
Ryan Media,5,-4,30.721808,76.759796,Office,Media Company
TownMediaLabs | Digital Marketing Company Chandigarh,5,-279,30.722528,76.767979,Office,Media Company
MEDIA HEIGHTS,4.8,-12,30.725959,76.725254,Office,Media Company
MM Media,5,-1,30.719728,76.768744,Office,Media Company
Team Solutions,5,-1,30.721262,76.764461,Office,Media Company
Verka Corporate Office,4.3,-176,30.722072,76.770565,Office,Corporate Office
NCR Corporation India Pvt Ltd,4.2,-11,30.721199,76.759455,Office,Corporate Office
Ranjit Singh & Company OFFICE,5,-6,30.726556,76.717092,Office,Corporate Office
Office,4.8,-4,30.719855,76.768765,Office,Corporate Office
Nuvoco vistas Corp. Ltd Mohali,4.5,-6,30.724225,76.712145,Office,Corporate Office
SpaceJam Coworking in Chandigarh - Shared Office Space,4.6,-447,30.722895,76.770419,Office,Co-working Space
Workcave Coworking,4.5,-173,30.738561,76.748507,Office,Co-working Space
WORKAHOLICS WORKZONE,4.9,-337,30.721879,76.767959,Office,Co-working Space
Workcave Coworking,5,-87,30.725807,76.766881,Office,Co-working Space
Go4Office 10236 Coworking space,N/A,N/A,30.739118,76.749843,Office,Co-working Space
B&B Associates LLP,4.9,-129,30.733969,76.742069,Office,Law Firm
Advocate Gagandeep Singh,4.9,-13,30.73844,76.764523,Office,Law Firm
RK Legal Advisors India LLP,5,-42,30.739165,76.731348,Office,Law Firm
Deepak Malhotra,5,-21,30.728649,76.758292,Office,Law Firm
Avish Malhotra,4.9,-186,30.719247,76.744327,Office,Law Firm
K Bansal & Co.- CA in Chandigarh | Chartered Accountants in chandigarh | ca in tricity | income tax | gst | CCA,5,-41,30.72468,76.76509,Office,Accounting Firm
KAMB & Associates,4.9,-28,30.725403,76.748174,Office,Accounting Firm
"Sunil K Sharma & Associates - Best CA In Chandigarh, Top GST & Income Tax Consultant firm in Tricity, India",4.9,-57,30.733576,76.737088,Office,Accounting Firm
P V N S & Co,5,-33,30.733163,76.737369,Office,Accounting Firm
CA in Chandigarh - Singla Pawan Associates,4.9,-119,30.737792,76.732452,Office,Accounting Firm
Kyross Media Services,5,-33,30.725967,76.76468,Office,Advertising Agency
adlib advertising & marketing consultants,4.9,-22,30.727146,76.756675,Office,Advertising Agency
Monga Advertising,4.7,-14,30.723714,76.763516,Office,Advertising Agency
Hammer One,5,-102,30.72047,76.741265,Office,Advertising Agency
AK ADVERTISING,4.5,-2,30.726946,76.757092,Office,Advertising Agency
AASHRAY NGO,4.9,-417,30.736355,76.741581,Office,Non-Profit Organization
W.A.Y YOUTH FOUNDATION N.G.O,4.8,-127,30.73233,76.734209,Office,Non-Profit Organization
Eduwaive Foundation,4.8,-25,30.735861,76.750279,Office,Non-Profit Organization
Sikh Ekta Welfare Association,5,-2,30.736788,76.736221,Office,Non-Profit Organization
RIGHTWAY CHILD AND WOMEN WELFARE SOCIETY Rwcwws,3.8,-36,30.735008,76.735883,Office,Non-Profit Organization
LIC of India - Insurance Advisor (Sheshmani),4.9,-30,30.734567,76.739896,Office,Insurance Agency
Harit Insurance,5,-5,30.731511,76.748934,Office,Insurance Agency
NADIA INSURANCE SERVICE,4.7,-28,30.730783,76.727361,Office,Insurance Agency
"car,bike,health insurance",5,-3,30.731676,76.742908,Office,Insurance Agency
UNITED INDIA INSURANCE CO. LTD,2.8,-4,30.726162,76.759622,Office,Insurance Agency
Worldwide Vacations,4.4,-172,30.728697,76.758337,Office,Travel Agency
Ever Green Tours,4.8,-48,30.731976,76.740897,Office,Travel Agency
Safar travel solution co.,4.4,-66,30.73239,76.732448,Office,Travel Agency
"Tourcation - Best Travel Agents in Chandigarh, Travel Agency in Chandigarh",5,-16,30.721696,76.770034,Office,Travel Agency
Raman tour & travel's,4.7,-20,30.731297,76.735751,Office,Travel Agency
Ryan Media,5,-4,30.721808,76.759796,Office,Media Company
TownMediaLabs | Digital Marketing Company Chandigarh,5,-279,30.722528,76.767979,Office,Media Company
Media Publicity,3.6,-39,30.733149,76.737468,Office,Media Company
MM Media,5,-1,30.719728,76.768744,Office,Media Company
PAL Digital Media - Political Advertising Campaigns Agency,5,-10,30.723343,76.768965,Office,Media Company
Sanchi Group of Comapnies,4,-4,30.740226,76.74799,Office,Corporate Office
Outfinity,4.7,-7,30.733557,76.747001,Office,Corporate Office
Gurudev Sales Corporation,5,-1,30.740821,76.744473,Office,Corporate Office
Navzan Solutions,5,-4,30.738341,76.748399,Office,Corporate Office
Omaxe New Chandigarh Property,3.4,-5,30.738774,76.762357,Office,Corporate Office
Workcave Coworking,4.5,-173,30.738561,76.748507,Office,Co-working Space
Go4Office 10236 Coworking space,N/A,N/A,30.739118,76.749843,Office,Co-working Space
B&B Associates LLP,4.9,-129,30.733969,76.742069,Office,Law Firm
Advocate Gagandeep Singh,4.9,-13,30.73844,76.764523,Office,Law Firm
RK Legal Advisors India LLP,5,-42,30.739165,76.731348,Office,Law Firm
Visa Law: Immigration Lawyers,4.9,-349,30.743034,76.744836,Office,Law Firm
Pinnacle Legal LLP Immigration and Tax Advocates and Solicitors,4.9,-235,30.738627,76.756817,Office,Law Firm
"Sunil K Sharma & Associates - Best CA In Chandigarh, Top GST & Income Tax Consultant firm in Tricity, India",4.9,-57,30.733576,76.737088,Office,Accounting Firm
P V N S & Co,5,-33,30.733163,76.737369,Office,Accounting Firm
"Arora Rajiv & Associates, Chartered Accountants",5,-81,30.741872,76.737572,Office,Accounting Firm
CA in Chandigarh - Singla Pawan Associates,4.9,-119,30.737792,76.732452,Office,Accounting Firm
Best Chartered Accountant Firm in Chandigarh | Sunil Arora & Associates,5,-1,30.740821,76.744473,Office,Accounting Firm
Roshaa Creative Agency,5,-8,30.738913,76.760793,Office,Advertising Agency
Amit Advertising chandigarh,4.9,-8,30.738635,76.748578,Office,Advertising Agency
Mediaminds Advertising,5,-3,30.738517,76.76234,Office,Advertising Agency
Digital Find,5,-14,30.740821,76.744473,Office,Advertising Agency
ORM Leaders -Graphic Designing & Digital Marketing Agency Chandigarh,4.9,-18,N/A,N/A,Office,Advertising Agency
AASHRAY NGO,4.9,-417,30.736355,76.741581,Office,Non-Profit Organization
W.A.Y YOUTH FOUNDATION N.G.O,4.8,-127,30.73233,76.734209,Office,Non-Profit Organization
Mohit Gupta Foundation,5,-515,30.744601,76.743507,Office,Non-Profit Organization
Eduwaive Foundation,4.8,-25,30.735861,76.750279,Office,Non-Profit Organization
Don Bosco Navjeevan Society,4.6,-59,30.747323,76.764174,Office,Non-Profit Organization
MOTOR INSURANCE || HEALTH INSURANCE || IN Chandigarh & Mohali Punjab,4.8,-48,30.745306,76.737537,Office,Insurance Agency
LIC of India - Insurance Advisor (Sheshmani),4.9,-30,30.734567,76.739896,Office,Insurance Agency
The Oriental Insurance Company Ltd.,4.3,-3,30.740207,76.73476,Office,Insurance Agency
NADIA INSURANCE SERVICE,4.7,-28,30.730783,76.727361,Office,Insurance Agency
Harit Insurance,5,-5,30.731511,76.748934,Office,Insurance Agency
Evergreen Travels (Regd),4.7,-276,30.746459,76.743027,Office,Travel Agency
Sai Tour & Travels,4.6,-615,30.744597,76.761113,Office,Travel Agency
Leisureflies Travels Pvt Ltd,4.9,-113,30.742734,76.745078,Office,Travel Agency
Pathania Tours & Travels,4.9,-111,30.746608,76.760462,Office,Travel Agency
Noor Tour & Travels,4.8,-93,30.741472,76.737079,Office,Travel Agency
Media Publicity,3.6,-39,30.733149,76.737468,Office,Media Company
MEDIA HEIGHTS,4.8,-12,30.725959,76.725254,Office,Media Company
Cyber Point,4,-4,30.736006,76.750132,Office,Media Company
ORM Leaders -Graphic Designing & Digital Marketing Agency Chandigarh,4.9,-18,N/A,N/A,Office,Media Company
Moments Media,5,-23,30.733818,76.737983,Office,Media Company
B,5,-1,30.690909,76.750323,Office,Corporate Office
Twenty First Gen,5,-6,30.693303,76.766353,Office,Corporate Office
jk office,N/A,N/A,30.691189,76.767019,Office,Corporate Office
ADGBR (NW) GREF,4.4,-17,30.684408,76.756526,Office,Corporate Office
Gref Camp,4.2,-13,30.685095,76.757905,Office,Corporate Office
Sardana Law Office,5,-5,30.692149,76.757368,Office,Law Firm
Chetan law office,5,-4,30.69429,76.764414,Office,Law Firm
Archit Gupta Advocate,N/A,N/A,30.689382,76.76245,Office,Law Firm
Gagneshwar Walia Advocate,5,-1,30.690761,76.758008,Office,Law Firm
Rohit Sapra Advocate,4.7,-11,30.689048,76.764347,Office,Law Firm
Purminder Kaur,4.9,-265,30.679864,76.745649,Office,Accounting Firm
PRS Accounting Services LLP,5,-1,30.686206,76.750066,Office,Accounting Firm
eBizz Guru International Private Limited,4.8,-45,30.683909,76.749179,Office,Accounting Firm
Taxation Associates (India),5,-6,30.682729,76.755357,Office,Accounting Firm
"Garg Sanjeev & Associates, Chartered Accountants",5,-2,30.686277,76.743962,Office,Accounting Firm
Purusartha Works | Marketing Agency in Chandigarh,4.9,-41,30.685925,76.755613,Office,Advertising Agency
Digital Marketing Experts - Chandigarh,4.8,-5,30.692017,76.766845,Office,Advertising Agency
Quadleone Private Limited,5,-4,30.691957,76.766633,Office,Advertising Agency
Pinaka Digital Info Solution Pvt. Ltd.,4.8,-15,30.692408,76.767556,Office,Advertising Agency
Flymedia Technology,5,-1,30.692408,76.767556,Office,Advertising Agency
Giving HANDS for HUMANITY,N/A,N/A,30.691151,76.756646,Office,Non-Profit Organization
NFL Enclave,4.2,-119,30.690586,76.759229,Office,Non-Profit Organization
